id,propertyType,forSale,price,location,preciseLocation,squareFootage,propertySquareFootage,yearOfBuilding,floor,totalFloors,inRegistry,heating,numberOfRooms,numberOfToilets,parking,hasElevator,hasTerrace
29637,1,1,187850,Beograd,"Vozdovac opstina",83,NULL,2020,3,5,1,"etazno grejanje",3,NULL,1,1,1
29813,1,1,187850,Beograd,"Vozdovac opstina",83,NULL,2020,2,5,1,"etazno grejanje",3,NULL,1,1,1
29858,1,1,187850,Beograd,"Vozdovac opstina",83,NULL,2020,4,5,1,"etazno grejanje",3,NULL,1,1,1
47704,1,1,187500,"Novi Sad","Gradske lokacije",107,NULL,2020,3,3,NULL,"centralno grejanje",5,NULL,NULL,1,1
20548,1,1,187200,"Novi Sad","Gradske lokacije",97,NULL,2020,6,6,NULL,"grejanje na gas",4,NULL,NULL,1,1
51418,1,1,186888,Beograd,"Savski Venac",54,NULL,2020,22,24,NULL,"centralno grejanje",2,1,NULL,1,1
51442,1,1,186888,Beograd,"Savski Venac",55,NULL,2020,22,23,NULL,"centralno grejanje",2,3,NULL,1,1
20288,1,1,185400,"Novi Sad","Gradske lokacije",91,NULL,2020,4,4,NULL,"centralno grejanje",4,1,1,1,1
33682,1,1,185400,"Novi Sad","Gradske lokacije",96,NULL,2020,3,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
33830,1,1,185200,"Novi Sad","Gradske lokacije",106,NULL,2020,4,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
14365,1,1,185000,Beograd,"Vozdovac opstina",90,NULL,2020,6,6,1,"etazno grejanje",3.5,NULL,NULL,1,1
22179,1,1,185000,Beograd,"Savski Venac",55,NULL,2020,3,23,1,"centralno grejanje",2,NULL,1,1,1
33418,1,1,185000,Beograd,Vracar,73,NULL,2020,0,3,NULL,"centralno grejanje",3,NULL,NULL,1,1
34131,1,1,184968,Beograd,Vracar,84,NULL,2020,6,7,NULL,"centralno grejanje",4,NULL,1,1,1
44256,1,1,183600,Beograd,Vracar,73,NULL,2020,0,7,NULL,"centralno grejanje",3,NULL,1,1,NULL
45066,1,1,182700,"Novi Sad","Gradske lokacije",126,NULL,2020,4,5,NULL,NULL,5,NULL,NULL,1,1
44343,1,1,182500,Beograd,Vracar,73,NULL,2020,2,4,NULL,"centralno grejanje",3,2,NULL,1,1
18727,1,1,182000,Beograd,Vracar,87,NULL,2020,5,6,0,"centralno grejanje",3.5,NULL,1,1,1
29840,1,1,181650,Beograd,"Vozdovac opstina",80,NULL,2020,0,5,1,"etazno grejanje",3,NULL,1,1,1
33165,1,1,181000,Beograd,Vracar,75,NULL,2020,1,5,0,NULL,3,NULL,NULL,NULL,1
33233,1,1,181000,Beograd,Vracar,75,NULL,2020,2,5,0,NULL,3,NULL,NULL,NULL,1
46229,1,1,181000,Beograd,"Savski Venac",78,NULL,2020,4,4,NULL,NULL,3,2,1,NULL,1
8013,1,1,180125,Beograd,Vracar,65,NULL,2020,1,9,0,"centralno grejanje",2,1,1,1,1
8029,1,1,180125,Beograd,Vracar,65,NULL,2020,3,9,0,"centralno grejanje",2,1,1,1,1
8054,1,1,180125,Beograd,Vracar,66,NULL,2020,6,9,0,"centralno grejanje",2,1,1,1,1
8059,1,1,180125,Beograd,Vracar,65,NULL,2020,4,9,0,"centralno grejanje",2,1,1,1,1
32714,1,1,180000,Beograd,"Vozdovac opstina",100,NULL,2020,7,9,0,"etazno grejanje",4,NULL,1,1,1
35334,1,1,180000,Beograd,"Novi Beograd",61,NULL,2020,1,5,0,"centralno grejanje",2,NULL,NULL,1,1
35506,1,1,180000,Beograd,"Novi Beograd",61,NULL,2020,1,9,1,"centralno grejanje",2,NULL,1,1,1
51191,1,1,180000,Beograd,"Novi Beograd",61,NULL,2020,1,9,1,"centralno grejanje",2,NULL,NULL,1,1
60835,1,1,180000,Beograd,"Novi Beograd",61,NULL,2020,1,8,NULL,"centralno grejanje",2,1,NULL,NULL,1
37334,1,1,179220,"Novi Sad","Gradske lokacije",116,NULL,2020,0,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
26004,1,1,178750,Beograd,"Zvezdara opstina",65,NULL,2020,2,8,NULL,"etazno grejanje",2,1,NULL,1,1
16417,1,1,178200,"Novi Sad","Gradske lokacije",85,NULL,2020,3,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
53519,1,1,178000,Beograd,"Novi Beograd",81,NULL,2020,2,10,NULL,"centralno grejanje",2.5,2,1,1,NULL
45889,1,1,177710,Beograd,"Palilula opstina",68,NULL,2020,6,6,NULL,NULL,1.5,2,NULL,NULL,1
2299,1,1,176900,"Novi Sad","Gradske lokacije",132,NULL,2020,3,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
46250,1,1,176888,Beograd,"Savski Venac",54,NULL,2020,12,24,1,NULL,1,1,1,NULL,1
32867,1,1,176651,Beograd,"Vozdovac opstina",96,NULL,2020,5,5,0,"centralno grejanje",3,NULL,1,1,1
42663,1,1,176000,"Novi Sad","Gradske lokacije",86,NULL,2020,0,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
49979,1,1,175350,"Novi Sad","Gradske lokacije",106,NULL,2020,4,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
45760,1,1,175000,Beograd,"Novi Beograd",60,NULL,2020,3,7,1,NULL,2,1,NULL,NULL,NULL
22597,1,1,174900,Beograd,"Novi Beograd",83,NULL,2020,2,4,NULL,"centralno grejanje",4,NULL,1,1,1
22548,1,1,174400,Beograd,"Novi Beograd",83,NULL,2020,3,4,NULL,"centralno grejanje",4,NULL,1,1,1
37275,1,1,174000,"Novi Sad","Gradske lokacije",99,NULL,2020,1,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
43290,1,1,174000,Beograd,"Vozdovac opstina",87,NULL,2020,3,NULL,NULL,"centralno grejanje",3,2,NULL,1,NULL
37312,1,1,173500,"Novi Sad","Gradske lokacije",133,NULL,2020,3,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
31067,1,1,173150,"Novi Sad","Gradske lokacije",87,NULL,2020,3,4,1,NULL,4,NULL,NULL,1,1
33704,1,1,173100,Beograd,Vracar,86,NULL,2020,6,7,NULL,NULL,4,2,1,NULL,NULL
36877,1,1,172900,Beograd,"Palilula opstina",66,NULL,2020,3,3,0,"podno grejanje",3,NULL,1,1,1
51382,1,1,172888,Beograd,"Savski Venac",57,NULL,2020,2,14,0,"centralno grejanje",2,NULL,1,1,1
44320,1,1,172500,Beograd,Vracar,69,NULL,2020,0,4,NULL,"centralno grejanje",3,2,NULL,1,NULL
24109,1,1,172000,Beograd,"Stari Grad opstina",59,NULL,2020,2,6,0,NULL,3,NULL,1,1,NULL
29732,1,1,172000,Beograd,"Vozdovac opstina",82,NULL,2020,4,5,1,"norveski radijatori",4,NULL,NULL,1,1
36010,1,1,172000,Beograd,"Stari Grad opstina",59,NULL,2020,2,6,0,NULL,3,NULL,NULL,NULL,1
36078,1,1,172000,Beograd,"Stari Grad opstina",60,NULL,2020,2,6,0,"centralno grejanje",3,NULL,1,1,1
36238,1,1,172000,Beograd,"Stari Grad opstina",60,NULL,2020,2,6,0,"etazno grejanje",3,1,1,1,1
445,1,1,171560,Beograd,"Cukarica opstina",86,NULL,2020,2,5,1,NULL,3,NULL,1,1,1
8044,1,1,171300,Beograd,Vracar,75,NULL,2020,1,5,0,"grejanje na struju",3,2,1,1,1
49530,1,1,171030,"Novi Sad","Gradske lokacije",123,NULL,2020,2,2,NULL,"grejanje na gas",4.5,NULL,NULL,1,1
38481,1,1,171000,"Novi Sad","Gradske lokacije",97,NULL,2020,3,3,NULL,"centralno grejanje",4,NULL,NULL,1,1
44159,1,1,170940,Beograd,Vracar,74,NULL,2020,2,7,NULL,NULL,3,NULL,NULL,1,NULL
44164,1,1,170940,Beograd,Vracar,74,NULL,2020,1,7,NULL,NULL,3,NULL,NULL,1,NULL
21180,1,1,170000,Beograd,"Zemun opstina",68,NULL,2020,3,7,NULL,"etazno grejanje",3,1,NULL,1,1
21377,1,1,170000,Beograd,"Zemun opstina",68,NULL,2020,3,7,NULL,NULL,3,NULL,NULL,NULL,NULL
26326,1,1,170000,Beograd,"Zvezdara opstina",83,NULL,2020,6,NULL,0,"grejanje na struju",4,2,NULL,1,1
31828,1,1,170000,Beograd,"Vozdovac opstina",84,NULL,2020,2,3,0,"grejanje na gas",3,NULL,1,1,1
35169,1,1,170000,Beograd,"Zemun opstina",68,NULL,2020,3,7,0,"centralno grejanje",3,NULL,1,1,1
35922,1,1,170000,Beograd,"Savski Venac",55,NULL,2020,16,23,0,"centralno grejanje",2,NULL,1,1,1
45250,1,1,170000,Beograd,"Zemun opstina",68,NULL,2020,3,8,0,"centralno grejanje",3,NULL,NULL,NULL,1
10445,1,1,169400,Beograd,Vracar,70,NULL,2020,1,6,NULL,"etazno grejanje",3,2,1,NULL,1
53466,1,1,169200,Beograd,"Zemun opstina",73,NULL,2020,1,2,NULL,NULL,4,NULL,1,1,1
3366,1,1,169000,Beograd,"Zvezdara opstina",75,NULL,2020,3,5,1,"centralno grejanje",3,2,1,1,1
33535,1,1,169000,Beograd,Vracar,67,NULL,2020,1,6,NULL,"centralno grejanje",3,1,1,1,1
31185,1,1,168760,"Novi Sad","Gradske lokacije",75,NULL,2020,2,4,1,NULL,4,NULL,NULL,1,1
17853,1,1,168300,Beograd,"Vozdovac opstina",78,NULL,2020,2,5,0,"etazno grejanje",2.5,NULL,1,1,1
13462,1,1,167700,"Novi Sad","Gradske lokacije",74,NULL,2020,2,10,1,"centralno grejanje",3,2,1,1,1
44247,1,1,167200,Beograd,Vracar,72,NULL,2020,2,7,NULL,"centralno grejanje",3,NULL,1,1,1
48679,1,1,167150,"Novi Sad","Gradske lokacije",92,NULL,2020,1,5,NULL,"centralno grejanje",4,NULL,NULL,1,1
53487,1,1,167000,Beograd,"Zemun opstina",86,NULL,2020,0,3,1,"etazno grejanje",4,NULL,NULL,NULL,1
28817,1,1,166750,"Novi Sad","Gradske lokacije",87,NULL,2020,3,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
22279,1,1,165888,Beograd,"Savski Venac",55,NULL,2020,1,16,NULL,"centralno grejanje",2,1,NULL,1,1
36069,1,1,165730,Beograd,"Vozdovac opstina",77,NULL,2020,1,5,NULL,"centralno grejanje",2.5,NULL,1,1,1
53536,1,1,165700,Beograd,"Novi Beograd",76,NULL,2020,4,10,NULL,"centralno grejanje",2.5,2,1,1,NULL
49551,1,1,165110,Beograd,"Vozdovac opstina",79,NULL,2020,5,7,NULL,"etazno grejanje",3.5,NULL,1,1,1
27020,1,1,165000,Kragujevac,"Gradske lokacije",136,NULL,2020,4,NULL,1,NULL,4,5,1,1,1
29621,1,1,165000,Beograd,"Vozdovac opstina",78,NULL,2020,2,5,0,"etazno grejanje",3,NULL,1,1,1
32586,1,1,165000,Beograd,"Vozdovac opstina",78,NULL,2020,2,5,0,"etazno grejanje",3,NULL,1,1,1
2781,1,1,164200,Beograd,"Cukarica opstina",83,NULL,2020,1,5,0,NULL,4,NULL,1,1,1
37720,1,1,164000,"Novi Sad","Gradske lokacije",95,NULL,2020,1,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,NULL
32562,1,1,163250,Beograd,"Vozdovac opstina",72,NULL,2020,0,5,1,"etazno grejanje",2,NULL,1,1,1
34482,1,1,163160,"Novi Sad","Gradske lokacije",84,NULL,2020,NULL,NULL,NULL,"grejanje na gas",4,2,NULL,1,NULL
47554,1,1,162700,"Novi Sad","Gradske lokacije",83,NULL,2020,3,3,NULL,"centralno grejanje",4,NULL,NULL,1,1
47599,1,1,162700,"Novi Sad","Gradske lokacije",83,NULL,2020,3,3,NULL,"centralno grejanje",4,NULL,NULL,1,1
16055,1,1,162000,"Novi Sad","Gradske lokacije",75,NULL,2020,2,4,NULL,"centralno grejanje",3.5,2,NULL,1,1
16150,1,1,162000,"Novi Sad","Gradske lokacije",75,NULL,2020,1,4,NULL,"centralno grejanje",3.5,2,NULL,1,1
38470,1,1,162000,"Novi Sad","Gradske lokacije",87,NULL,2020,1,3,NULL,"centralno grejanje",3,NULL,NULL,1,1
38518,1,1,162000,"Novi Sad","Gradske lokacije",87,NULL,2020,2,3,NULL,"centralno grejanje",3,NULL,NULL,1,1
41829,1,1,161800,"Novi Sad","Gradske lokacije",122,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,NULL
42621,1,1,161800,"Novi Sad","Gradske lokacije",84,NULL,2020,3,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
42673,1,1,161800,"Novi Sad","Gradske lokacije",84,NULL,2020,2,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
56313,1,1,161250,"Novi Sad","Gradske lokacije",125,NULL,2020,6,6,NULL,"centralno grejanje",5,NULL,NULL,1,1
18351,1,1,161000,Beograd,Vracar,70,NULL,2020,1,6,0,"centralno grejanje",3,2,1,1,1
46675,1,1,160700,"Novi Sad","Gradske lokacije",86,NULL,2020,3,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
47643,1,1,160500,"Novi Sad","Gradske lokacije",82,NULL,2020,1,3,NULL,"centralno grejanje",4,NULL,NULL,1,1
47637,1,1,160400,"Novi Sad","Gradske lokacije",82,NULL,2020,1,3,NULL,"centralno grejanje",4,NULL,NULL,1,1
17322,0,1,160000,"Novi Sad","Okolne lokacije",250,500,2020,NULL,NULL,1,"grejanje na gas",5,3,1,NULL,1
51132,1,1,159740,Beograd,"Novi Beograd",57,NULL,2020,0,10,NULL,"centralno grejanje",2,NULL,NULL,1,1
10475,1,1,159650,"Novi Sad","Gradske lokacije",99,NULL,2020,1,2,1,"grejanje na gas",4,NULL,NULL,NULL,1
50551,1,1,159600,Beograd,Vracar,56,NULL,2020,0,7,0,"centralno grejanje",2,NULL,NULL,1,1
29576,1,1,157440,Beograd,"Vozdovac opstina",82,NULL,2020,2,4,NULL,"centralno grejanje",3.5,2,NULL,1,1
23066,1,1,157000,Beograd,"Stari Grad opstina",45,NULL,2020,1,5,0,"centralno grejanje",1,NULL,1,1,NULL
33808,1,1,156820,"Novi Sad","Gradske lokacije",105,NULL,2020,1,2,NULL,"grejanje na gas",4,NULL,1,NULL,1
25956,1,1,156299,Beograd,"Zvezdara opstina",55,NULL,2020,6,8,NULL,"etazno grejanje",2,1,NULL,1,1
2224,1,1,156000,"Novi Sad","Gradske lokacije",156,NULL,2020,4,5,1,"centralno grejanje",6,NULL,NULL,1,1
49507,1,1,155800,Beograd,"Vozdovac opstina",82,NULL,2020,5,5,1,"norveski radijatori",4,2,NULL,1,1
18699,0,1,155000,Irig,"Okolne lokacije",80,NULL,2020,NULL,NULL,NULL,"grejanje na struju",NULL,NULL,NULL,NULL,NULL
22645,1,1,154900,Beograd,"Novi Beograd",71,NULL,2020,1,4,NULL,"centralno grejanje",2.5,NULL,1,1,1
6666,0,1,154500,"Novi Sad","Gradske lokacije",126,22100,2020,NULL,NULL,1,"grejanje na gas",3,NULL,1,NULL,1
23710,1,1,154500,"Novi Sad","Gradske lokacije",79,NULL,2020,2,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
47448,1,1,154500,"Novi Sad","Gradske lokacije",80,NULL,2020,2,3,1,"centralno grejanje",3,NULL,NULL,1,1
41822,1,1,154350,"Novi Sad","Gradske lokacije",111,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,1,1
33647,1,1,153550,"Novi Sad","Gradske lokacije",99,NULL,2020,3,3,NULL,"grejanje na gas",4,NULL,NULL,1,NULL
31168,1,1,153000,"Novi Sad","Gradske lokacije",75,NULL,2020,2,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
31239,1,1,153000,"Novi Sad","Gradske lokacije",75,NULL,2020,1,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
38500,1,1,153000,"Novi Sad","Gradske lokacije",87,NULL,2020,3,3,NULL,"centralno grejanje",3,NULL,NULL,1,1
51570,1,1,153000,"Novi Sad","Gradske lokacije",103,NULL,2020,3,4,1,"grejanje na gas",4,NULL,NULL,1,1
5842,1,1,152910,"Novi Sad","Gradske lokacije",98,NULL,2020,3,3,NULL,"grejanje na gas",3,2,1,1,1
26235,1,1,151300,Beograd,"Zvezdara opstina",89,NULL,2020,0,3,NULL,"etazno grejanje",3.5,2,1,1,1
32706,1,1,151200,Beograd,"Vozdovac opstina",84,NULL,2020,7,9,0,"centralno grejanje",4,NULL,1,1,1
32746,1,1,151200,Beograd,"Vozdovac opstina",84,NULL,2020,7,9,0,"centralno grejanje",4,NULL,1,1,NULL
58750,1,1,150400,Zlatibor,"Gradske lokacije",77,NULL,2020,3,3,NULL,"grejanje na struju",3,NULL,NULL,1,NULL
59245,1,1,150400,Zlatibor,"Gradske lokacije",77,NULL,2020,3,3,NULL,"grejanje na struju",3,NULL,NULL,1,NULL
37871,1,1,150350,"Novi Sad","Gradske lokacije",76,NULL,2020,4,5,NULL,"centralno grejanje",3,NULL,NULL,1,1
9776,1,1,150000,"Novi Sad","Gradske lokacije",80,NULL,2020,2,NULL,0,NULL,3,2,NULL,1,1
17823,1,1,150000,Beograd,"Vozdovac opstina",78,NULL,2020,2,5,NULL,"centralno grejanje",2.5,NULL,1,1,1
21944,1,1,150000,Beograd,"Vozdovac opstina",78,NULL,2020,2,5,0,"etazno grejanje",3,NULL,1,1,1
23255,1,1,150000,"Novi Sad","Gradske lokacije",97,NULL,2020,0,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
32695,1,1,150000,Beograd,"Vozdovac opstina",78,NULL,2020,2,5,NULL,"etazno grejanje",2.5,NULL,1,1,1
46521,1,1,150000,Beograd,"Savski Venac",49,NULL,2020,2,4,NULL,"etazno grejanje",1.5,NULL,1,1,1
49496,1,1,150000,Beograd,"Vozdovac opstina",81,NULL,2020,3,3,0,"grejanje na gas",3,NULL,1,NULL,NULL
52062,1,1,150000,Kragujevac,"Gradske lokacije",125,NULL,2020,4,NULL,0,NULL,4,2,NULL,1,1
55356,1,1,150000,Pancevo,"Gradske lokacije",153,NULL,2020,4,NULL,1,NULL,5,1,1,1,1
56166,1,1,150000,Pancevo,"Gradske lokacije",153,NULL,2020,4,NULL,1,NULL,5,1,1,1,1
23788,1,1,149350,"Novi Sad","Gradske lokacije",94,NULL,2020,0,2,NULL,NULL,4,2,1,NULL,1
32889,1,1,149000,Beograd,Vracar,76,NULL,2020,2,6,1,"etazno grejanje",3,NULL,1,1,1
34462,1,1,148300,"Novi Sad","Gradske lokacije",79,NULL,2020,2,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
32600,1,1,148200,Beograd,"Vozdovac opstina",78,NULL,2020,5,5,1,"norveski radijatori",3,2,NULL,1,1
53551,1,1,148000,Beograd,"Novi Beograd",74,NULL,2020,8,10,1,NULL,2,2,NULL,NULL,1
41849,1,1,147000,"Novi Sad","Gradske lokacije",111,NULL,2020,2,2,NULL,"grejanje na gas",4,NULL,NULL,NULL,NULL
23809,1,1,146700,"Novi Sad","Gradske lokacije",104,NULL,2020,6,6,NULL,"centralno grejanje",4,NULL,NULL,1,NULL
58937,1,1,146650,"Novi Sad","Gradske lokacije",104,NULL,2020,6,7,NULL,"centralno grejanje",4.5,NULL,NULL,1,NULL
55936,1,1,146600,"Novi Sad","Gradske lokacije",104,NULL,2020,5,5,1,NULL,3.5,NULL,NULL,1,1
41670,1,1,146405,Beograd,"Vozdovac opstina",70,NULL,2020,0,5,NULL,"centralno grejanje",4,NULL,1,1,NULL
26427,1,1,146000,Beograd,"Zvezdara opstina",73,NULL,2020,1,5,0,"etazno grejanje",3,NULL,1,1,NULL
56562,1,1,145850,"Novi Sad","Gradske lokacije",118,NULL,2020,4,4,1,"etazno grejanje",5,NULL,NULL,1,1
25949,1,1,145700,Beograd,"Zvezdara opstina",62,NULL,2020,3,6,NULL,"centralno grejanje",2,1,NULL,1,1
51553,1,1,145500,"Novi Sad","Gradske lokacije",113,NULL,2020,5,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
56287,1,1,145350,Beograd,Vracar,48,NULL,2020,0,4,0,"etazno grejanje",2,NULL,1,1,1
37332,1,1,145000,"Novi Sad","Gradske lokacije",88,NULL,2020,3,4,NULL,"grejanje na gas",3,NULL,NULL,1,1
55938,1,1,144300,"Novi Sad","Gradske lokacije",102,NULL,2020,5,5,1,NULL,3.5,NULL,NULL,1,1
29421,1,1,144250,"Novi Sad","Gradske lokacije",75,NULL,2020,2,4,NULL,"centralno grejanje",3.5,NULL,NULL,1,1
29424,1,1,144250,"Novi Sad","Gradske lokacije",75,NULL,2020,1,4,NULL,"centralno grejanje",3,NULL,NULL,1,1
58946,1,1,144250,"Novi Sad","Gradske lokacije",102,NULL,2020,6,7,NULL,"centralno grejanje",4.5,NULL,NULL,1,NULL
3254,1,1,144000,Beograd,"Zvezdara opstina",73,NULL,2020,1,5,0,"etazno grejanje",3,1,1,1,1
38193,1,1,143790,Beograd,"Zvezdara opstina",65,NULL,2020,2,3,0,"centralno grejanje",3,NULL,NULL,1,1
38243,1,1,143790,Beograd,"Zvezdara opstina",65,NULL,2020,3,3,0,"centralno grejanje",3,NULL,NULL,1,1
42720,1,1,142250,"Novi Sad","Gradske lokacije",81,NULL,2020,0,2,NULL,"grejanje na gas",4,NULL,NULL,1,1
32680,1,1,142200,Beograd,"Vozdovac opstina",79,NULL,2020,3,9,0,"centralno grejanje",4,NULL,NULL,1,1
42943,1,1,142000,Beograd,"Novi Beograd",69,NULL,2020,0,8,1,"centralno grejanje",3,1,NULL,1,1
38221,1,1,141800,Beograd,"Zvezdara opstina",68,NULL,2020,0,3,0,"centralno grejanje",3,NULL,NULL,1,1
51648,1,1,141135,"Novi Sad","Gradske lokacije",85,NULL,2020,1,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
19262,1,1,140600,"Novi Sad","Gradske lokacije",65,NULL,2020,4,6,NULL,"centralno grejanje",2.5,1,1,1,1
47539,1,1,140500,"Novi Sad","Gradske lokacije",88,NULL,2020,3,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
47898,1,1,140500,"Novi Sad","Gradske lokacije",88,NULL,2020,2,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
47669,1,1,140490,"Novi Sad","Gradske lokacije",88,NULL,2020,2,5,NULL,NULL,4,NULL,1,1,1
19196,1,1,140450,"Novi Sad","Gradske lokacije",61,NULL,2020,4,6,1,"centralno grejanje",2.5,NULL,NULL,1,1
28514,1,1,140450,"Novi Sad","Gradske lokacije",61,NULL,2020,4,5,NULL,"centralno grejanje",2.5,NULL,NULL,1,1
5060,1,1,140400,"Novi Sad","Gradske lokacije",78,NULL,2020,6,7,0,"podno grejanje",4,2,NULL,1,1
50842,1,1,140300,Beograd,"Zemun opstina",61,NULL,2020,2,2,NULL,NULL,3,NULL,1,1,1
35669,1,1,140000,Beograd,"Palilula opstina",127,NULL,2020,5,5,1,NULL,6,2,1,NULL,1
46160,1,1,140000,Beograd,"Savski Venac",49,NULL,2020,3,16,1,"centralno grejanje",2,NULL,NULL,1,1
36084,1,1,139900,Beograd,"Vozdovac opstina",65,NULL,2020,5,6,NULL,"centralno grejanje",2.5,NULL,1,1,1
37329,1,1,139900,"Novi Sad","Gradske lokacije",97,NULL,2020,0,4,NULL,"etazno grejanje",4,NULL,NULL,1,1
32718,1,1,139500,Beograd,"Vozdovac opstina",66,NULL,2020,2,4,NULL,"etazno grejanje",3,1,NULL,NULL,NULL
34468,1,1,139100,"Novi Sad","Gradske lokacije",75,NULL,2020,3,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
58635,1,1,139000,Zlatibor,"Okolne lokacije",73,NULL,2020,0,NULL,NULL,NULL,2,1,NULL,NULL,NULL
32670,1,1,138850,Beograd,"Vozdovac opstina",67,NULL,2020,0,4,NULL,"etazno grejanje",3,1,NULL,NULL,NULL
34410,1,1,138600,"Novi Sad","Gradske lokacije",74,NULL,2020,4,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
37131,1,1,138600,Beograd,"Palilula opstina",72,NULL,2020,NULL,NULL,NULL,NULL,1,2,NULL,1,1
60552,1,1,138600,"Novi Sad","Gradske lokacije",75,NULL,2020,0,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
34415,1,1,138500,"Novi Sad","Gradske lokacije",74,NULL,2020,1,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
18665,1,1,138000,Beograd,Vracar,66,NULL,2020,5,6,0,"centralno grejanje",2.5,NULL,1,1,1
51639,1,1,138000,"Novi Sad","Gradske lokacije",103,NULL,2020,0,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
23260,1,1,137900,"Novi Sad","Gradske lokacije",97,NULL,2020,0,4,NULL,"centralno grejanje",4,NULL,NULL,1,1
34433,1,1,137800,"Novi Sad","Gradske lokacije",74,NULL,2020,5,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
38182,1,1,137250,Beograd,"Zvezdara opstina",65,NULL,2020,1,3,0,"centralno grejanje",3,NULL,NULL,1,1
50980,1,1,137250,Beograd,"Zemun opstina",61,NULL,2020,1,2,NULL,NULL,3,NULL,1,1,1
37402,1,1,137000,"Novi Sad","Gradske lokacije",95,NULL,2020,3,5,1,"etazno grejanje",4,NULL,NULL,1,1
34401,1,1,136900,"Novi Sad","Gradske lokacije",73,NULL,2020,1,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
26424,1,1,136400,Beograd,"Zvezdara opstina",57,NULL,2020,2,4,NULL,"etazno grejanje",2,1,NULL,1,NULL
38628,1,1,136400,Beograd,"Zvezdara opstina",59,NULL,2020,0,4,NULL,"etazno grejanje",2.5,1,NULL,1,NULL
23820,1,1,136000,"Novi Sad","Gradske lokacije",96,NULL,2020,6,7,NULL,"centralno grejanje",4,NULL,NULL,1,1
31121,1,1,136000,"Novi Sad","Gradske lokacije",67,NULL,2020,2,4,NULL,"grejanje na gas",2.5,NULL,NULL,1,1
42829,1,1,136000,"Novi Sad","Gradske lokacije",66,NULL,2020,2,4,1,"etazno grejanje",2.5,NULL,NULL,1,1
53646,1,1,136000,"Novi Sad","Gradske lokacije",110,NULL,2020,4,4,NULL,"grejanje na gas",5,NULL,NULL,1,1
33804,1,1,135200,"Novi Sad","Gradske lokacije",88,NULL,2020,4,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
7397,1,1,135000,Beograd,"Vozdovac opstina",74,NULL,2020,0,4,0,"etazno grejanje",3,2,1,1,1
55887,1,1,135000,"Novi Sad","Gradske lokacije",50,NULL,2020,4,NULL,1,NULL,2,NULL,NULL,NULL,NULL
12136,1,1,134300,"Novi Sad","Gradske lokacije",71,NULL,2020,4,5,NULL,"grejanje na gas",3,2,1,1,1
50873,1,1,134200,Beograd,"Zemun opstina",61,NULL,2020,2,2,NULL,NULL,3,NULL,1,1,1
10505,1,1,134000,"Novi Sad","Gradske lokacije",96,NULL,2020,3,3,NULL,"grejanje na gas",4,NULL,NULL,1,1
41869,1,1,134000,Beograd,"Vozdovac opstina",68,NULL,2020,0,NULL,1,"etazno grejanje",3,NULL,NULL,1,1
9714,1,1,133900,"Novi Sad","Gradske lokacije",71,NULL,2020,4,5,NULL,"centralno grejanje",3,NULL,NULL,1,NULL
23431,1,1,133900,"Novi Sad","Gradske lokacije",110,NULL,2020,5,5,NULL,"grejanje na gas",4,NULL,NULL,1,1
24451,1,1,133900,"Novi Sad","Gradske lokacije",110,NULL,2020,4,4,NULL,"grejanje na gas",4,NULL,NULL,1,1
21213,1,1,133800,"Novi Sad","Gradske lokacije",113,NULL,2020,0,5,NULL,"grejanje na gas",3,NULL,NULL,1,1
49538,1,1,133760,Beograd,"Vozdovac opstina",64,NULL,2020,1,7,NULL,"etazno grejanje",2.5,NULL,1,1,1
